time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration
1828,0,0.1739011,1.347409,0.5202751,1.679309,0,0.3620773,1.296134,0.2482288,1.675979,15.19492
1857,0,0.1738765,1.312187,0.5202451,1.202467,0,0.3620772,1.260895,0.2482288,1.203,-23.8421
1886,0,0.1738163,1.312235,0.5201756,0.003716767,0,0.3620773,1.260895,0.2482288,4.404739E-06,-59.93752
1915,0,0.1738377,1.312376,0.5201539,0.004834398,0,0.3620771,1.260895,0.2482287,7.263323E-06,0.05588152
1944,0,0.1739284,1.312469,0.5201668,0.004551315,0,0.3620777,1.260895,0.248229,2.56452E-05,-0.01415415
1973,0,0.1740024,1.312569,0.5201888,0.004473215,0,0.3620775,1.260895,0.2482289,1.014362E-05,-0.003904989
2000,0,0.1740949,1.312634,0.5202364,0.004453362,0,0.3620771,1.260895,0.2482288,1.737229E-05,-0.0009926734
2028,0,0.174184,1.312698,0.5203127,0.004808947,0,0.3620774,1.260895,0.2482288,1.370792E-05,0.01777925
2056,0,0.1742535,1.312727,0.5203687,0.003383295,0,0.3620774,1.260895,0.2482288,1.073745E-06,-0.0712826
2084,0,0.1742574,1.31279,0.520393,0.002391987,0,0.3620774,1.260895,0.2482288,1.056389E-06,-0.0495654
2112,0,0.1741139,1.312878,0.5203295,0.006400696,0,0.3620773,1.260895,0.2482288,6.799936E-06,0.2004354
2139,0,0.1740058,1.312933,0.520281,0.004730127,0,0.3620772,1.260895,0.2482288,4.812944E-06,-0.08352844
2167,0,0.1738771,1.313005,0.5202319,0.00558075,0,0.3620771,1.260895,0.2482288,6.432758E-06,0.04253117
2195,0,0.1737591,1.313027,0.5201797,0.004708261,0,0.362077,1.260895,0.2482288,4.791454E-06,-0.04362445
2223,0,0.1735556,1.313026,0.520133,0.007541409,0,0.3620771,1.260895,0.2482288,3.229787E-06,0.1416574
2251,0,0.1735174,1.31302,0.5201221,0.001408286,0,0.3620773,1.260895,0.2482288,7.002772E-06,-0.3066561
2279,0,0.173559,1.313042,0.5201119,0.001716353,0,0.3620771,1.260895,0.2482288,7.156436E-06,0.01540332
2307,0,0.1735448,1.313058,0.5200704,0.001663439,0,0.3620774,1.260895,0.2482288,1.291745E-05,-0.00264569
2335,0,0.1734945,1.313086,0.5200223,0.002751084,0,0.3620772,1.260895,0.2482288,1.091568E-05,0.05438226
2362,0,0.1735417,1.313152,0.5200499,0.003089865,0,0.3620775,1.260895,0.2482289,1.096392E-05,0.01693903
2390,0,0.173662,1.313221,0.5201215,0.005575241,0,0.3620774,1.260895,0.2482289,6.021258E-06,0.1242688
2418,0,0.1737625,1.313236,0.5201882,0.00436135,0,0.3620774,1.260895,0.2482288,4.779341E-06,-0.06069455
2446,0,0.1739215,1.313326,0.5202987,0.007628523,0,0.3620771,1.260895,0.2482287,1.248045E-05,0.1633586
2475,0,0.1740595,1.313477,0.5203837,0.00786846,0,0.3620771,1.260895,0.2482288,3.816576E-06,0.01199688
2502,0,0.1741211,1.313553,0.5204169,0.00369751,0,0.3620772,1.260895,0.2482288,3.201132E-06,-0.2085475
2530,0,0.1742475,1.313647,0.5205127,0.006656243,0,0.3620772,1.260895,0.2482288,9.121608E-06,0.1479367
2557,0,0.174382,1.313901,0.5206529,0.01142917,0,0.362077,1.260895,0.2482288,1.026788E-05,0.2386466
2586,0,0.1744515,1.314077,0.5207612,0.007789939,0,0.3620771,1.260895,0.2482288,3.194875E-06,-0.1819618
2614,0,0.1745593,1.31424,0.5208139,0.007278142,0,0.3620771,1.260895,0.2482288,0,-0.02558981
2642,0,0.1746768,1.314504,0.5209134,0.01058443,0,0.3620775,1.260895,0.2482289,1.404242E-05,0.1653143
2670,0,0.174753,1.314781,0.5210277,0.01120107,0,0.3620773,1.260895,0.2482288,9.903978E-06,0.03083213
2697,0,0.174747,1.315066,0.5211352,0.01106192,0,0.3620772,1.260895,0.2482288,4.958551E-06,-0.006957492
2725,0,0.1747357,1.315295,0.5211583,0.008299209,0,0.3620771,1.260895,0.2482288,3.216518E-06,-0.1381356
2739,0,0.1747122,1.31545,0.521121,0.01129766,0,0.3620771,1.260895,0.2482288,2.094066E-06,0.1499227
2753,0,0.1746867,1.315556,0.5210838,0.008274285,0,0.3620771,1.260895,0.2482287,6.014792E-06,-0.1511689
2767,0,0.1746689,1.31566,0.5210387,0.008098332,0,0.3620771,1.260895,0.2482288,5.945806E-06,-0.008797646
2782,0,0.1746233,1.315796,0.5209635,0.01111353,0,0.3620772,1.260895,0.2482288,8.200913E-06,0.1507601
2797,0,0.1745797,1.315958,0.5208796,0.01286258,0,0.3620773,1.260895,0.2482288,9.380162E-06,0.08745245
2811,0,0.1746022,1.316045,0.5208598,0.006101797,0,0.3620772,1.260895,0.2482288,8.771598E-06,-0.3380393
2826,0,0.1746466,1.316151,0.52084,0.008459383,0,0.3620776,1.260895,0.2482289,2.635158E-05,0.1178793
2840,0,0.1747096,1.316332,0.5208174,0.01323316,0,0.3620774,1.260895,0.2482288,1.10078E-05,0.2386889
2854,0,0.1747484,1.316436,0.5208333,0.007861714,0,0.3620772,1.260895,0.2482288,1.321951E-05,-0.2685723
2868,0,0.1747716,1.316484,0.5208553,0.004044707,0,0.3620772,1.260895,0.2482288,4.692728E-06,-0.1908503
2883,0,0.1747941,1.316537,0.5208718,0.004139474,0,0.3620772,1.260895,0.2482288,0,0.00473836
2897,0,0.1748469,1.316651,0.5209137,0.009368478,0,0.3620774,1.260895,0.2482289,1.569702E-05,0.2614502
2912,0,0.1748718,1.316734,0.5209523,0.006752666,0,0.3620771,1.260895,0.2482288,2.090596E-05,-0.1307906
2925,0,0.1749181,1.316853,0.5209835,0.009311109,0,0.3620773,1.260895,0.2482287,2.151318E-05,0.1279222
2940,0,0.1749617,1.316964,0.521024,0.008959786,0,0.3620771,1.260895,0.2482288,3.705796E-05,-0.01756614
2954,0,0.1750094,1.317026,0.521056,0.006013479,0,0.3620772,1.260895,0.2482288,6.35584E-06,-0.1473154
2967,0,0.1750765,1.317063,0.5210876,0.006025353,0,0.3620772,1.260895,0.2482288,0,0.0005937414
2982,0,0.1751835,1.317084,0.5211359,0.008544753,0,0.3620771,1.260895,0.2482288,1.875018E-05,0.12597
2996,0,0.1752787,1.317116,0.5211841,0.007900313,0,0.3620772,1.260895,0.2482288,6.343619E-06,-0.03222204
3009,0,0.17535,1.317171,0.5212361,0.007458807,0,0.3620774,1.260895,0.2482288,1.151245E-05,-0.02207528
3023,0,0.1754293,1.317245,0.5212955,0.008778499,0,0.3620772,1.260895,0.2482288,1.135203E-05,0.06598462
3037,0,0.1754975,1.317321,0.5213411,0.008023241,0,0.3620771,1.260895,0.2482287,1.356886E-05,-0.03776294
3052,0,0.175566,1.317373,0.5213739,0.006564463,0,0.3620771,1.260895,0.2482288,7.658587E-06,-0.07293888
3065,0,0.1756286,1.317433,0.5214005,0.00649007,0,0.3620771,1.260895,0.2482288,2.131386E-06,-0.003719656
3080,0,0.1756569,1.317509,0.5214035,0.005779407,0,0.3620777,1.260895,0.248229,4.379491E-05,-0.03553312
3094,0,0.1756558,1.317579,0.5213896,0.005144214,0,0.3620771,1.260895,0.2482287,4.91326E-05,-0.03175968
3108,0,0.1756452,1.317641,0.5213633,0.004903724,0,0.3620773,1.260895,0.2482288,1.919689E-05,-0.01202447
3122,0,0.1756162,1.317697,0.5213065,0.005906179,0,0.3620772,1.260895,0.2482288,9.55145E-06,0.05012271
3135,0,0.1755867,1.317721,0.5212641,0.004288995,0,0.3620772,1.260895,0.2482288,5.015581E-06,-0.08085918
3149,0,0.1755308,1.31775,0.5212081,0.006013441,0,0.3620771,1.260895,0.2482288,6.016809E-06,0.08622229
3163,0,0.1754462,1.317764,0.5211618,0.006862132,0,0.3620771,1.260895,0.2482288,2.099983E-06,0.04243455
3177,0,0.1753663,1.317755,0.5211287,0.00623938,0,0.3620774,1.260895,0.2482288,2.18052E-05,-0.03113758
3190,0,0.175273,1.317721,0.521098,0.007523318,0,0.3620771,1.260895,0.2482288,2.204961E-05,0.06419688
3205,0,0.1752099,1.317659,0.5210702,0.006625982,0,0.3620772,1.260895,0.2482288,8.489723E-06,-0.04486679
3219,0,0.1751807,1.317609,0.5210508,0.004429672,0,0.3620772,1.260895,0.2482288,4.831438E-06,-0.1098155
3233,0,0.1751513,1.317551,0.5210296,0.004876443,0,0.3620772,1.260895,0.2482288,4.781621E-06,0.02233854
3247,0,0.1751085,1.317484,0.5209833,0.006604603,0,0.3620773,1.260895,0.2482288,9.759213E-06,0.08640802
3260,0,0.1750615,1.317431,0.5209323,0.006178529,0,0.3620772,1.260895,0.2482288,1.03834E-05,-0.0213037
3275,0,0.1749731,1.31737,0.5208557,0.009519311,0,0.3620774,1.260895,0.2482287,1.967037E-05,0.1670391
3289,0,0.1748411,1.317293,0.5207522,0.01258112,0,0.3620771,1.260895,0.2482288,2.41331E-05,0.1530903
3302,0,0.1747709,1.31724,0.5206958,0.008012246,0,0.3620775,1.260895,0.2482288,3.287356E-05,-0.2284435
3317,0,0.1747323,1.317202,0.520667,0.004088398,0,0.3620771,1.260895,0.2482288,2.892178E-05,-0.1961924
3331,0,0.1747281,1.317175,0.5206561,0.002159595,0,0.3620771,1.260895,0.2482287,6.105363E-06,-0.09644015
3344,0,0.1747369,1.317142,0.5206653,0.002635626,0,0.3620772,1.260895,0.2482288,1.399472E-05,0.02380153
3359,0,0.174773,1.317095,0.5206913,0.004641998,0,0.3620773,1.260895,0.2482288,9.80912E-06,0.1003186
3372,0,0.1748117,1.317041,0.5207038,0.004834265,0,0.3620774,1.260895,0.2482288,6.36634E-06,0.009613344
3386,0,0.1748524,1.316978,0.5207162,0.005512611,0,0.3620777,1.260895,0.248229,2.94549E-05,0.03391733
3400,0,0.1748975,1.316907,0.5207354,0.006147305,0,0.3620772,1.260895,0.2482288,4.140166E-05,0.03173465
3414,0,0.1749233,1.316864,0.5207427,0.003685439,0,0.3620771,1.260895,0.2482287,1.452242E-05,-0.1230933
3428,0,0.1749384,1.316837,0.5207428,0.002262494,0,0.3620773,1.260895,0.2482288,1.558293E-05,-0.07114727
3441,0,0.1749307,1.316785,0.5207468,0.003771897,0,0.3620776,1.260895,0.2482289,2.456612E-05,0.07547016
3456,0,0.1749034,1.316723,0.5207427,0.004863169,0,0.3620771,1.260895,0.2482287,3.867443E-05,0.05456358
3469,0,0.1748734,1.316645,0.5207306,0.006109159,0,0.3620774,1.260895,0.2482289,2.823391E-05,0.06229952
3483,0,0.1748525,1.316559,0.5207255,0.006338273,0,0.3620772,1.260895,0.2482288,1.611328E-05,0.01145571
3497,0,0.174834,1.316491,0.5207391,0.005058246,0,0.3620775,1.260895,0.2482288,2.389565E-05,-0.06400135
3512,0,0.174818,1.316456,0.5207582,0.003114198,0,0.3620771,1.260895,0.2482288,3.086999E-05,-0.09720242
3526,0,0.1747759,1.316426,0.5207847,0.004181652,0,0.3620774,1.260895,0.2482288,1.973917E-05,0.05337273
3539,0,0.1747119,1.316418,0.5208194,0.005266604,0,0.3620774,1.260895,0.2482287,2.021182E-05,0.05424756
3553,0,0.1746335,1.316396,0.5208368,0.005993007,0,0.3620773,1.260895,0.2482288,1.356437E-05,0.03632016
3567,0,0.1745509,1.316346,0.5208539,0.006930262,0,0.3620771,1.260895,0.2482288,1.192551E-05,0.04686278
3581,0,0.1744734,1.316305,0.5208681,0.006448708,0,0.3620771,1.260895,0.2482287,7.789499E-06,-0.02407774
3596,0,0.1743783,1.316269,0.5208639,0.007175015,0,0.3620771,1.260895,0.2482287,0,0.03631539
3609,0,0.1742596,1.316249,0.5208581,0.008430583,0,0.3620777,1.260895,0.2482291,6.377525E-05,0.06277841
3623,0,0.174146,1.316217,0.5208465,0.008816499,0,0.3620774,1.260895,0.2482288,4.736167E-05,0.01929579
3637,0,0.1740357,1.316165,0.5208182,0.009112826,0,0.3620776,1.260895,0.248229,2.461239E-05,0.01481632
3650,0,0.1739347,1.316133,0.5208229,0.007532094,0,0.3620771,1.260895,0.2482287,4.680803E-05,-0.07903658
3665,0,0.1738516,1.316113,0.5208371,0.006165903,0,0.3620772,1.260895,0.2482288,1.342611E-05,-0.06830955
3678,0,0.1737619,1.316088,0.5208329,0.006810467,0,0.362077,1.260895,0.2482288,1.752239E-05,0.03222821
3693,0,0.1736267,1.316049,0.5208189,0.01008875,0,0.3620772,1.260895,0.2482287,2.894941E-05,0.1639139
3706,0,0.1734993,1.316008,0.5208061,0.009724441,0,0.362077,1.260895,0.2482287,1.443206E-05,-0.01821523
3721,0,0.173372,1.315952,0.5207851,0.009952332,0,0.3620774,1.260895,0.2482288,2.805134E-05,0.01139455
3735,0,0.1732275,1.315901,0.520769,0.01111718,0,0.3620778,1.260895,0.2482291,4.748766E-05,0.05824217
3748,0,0.1730897,1.315857,0.5207503,0.01050049,0,0.3620776,1.260895,0.248229,2.438192E-05,-0.03083423
3763,0,0.172955,1.31578,0.520694,0.01175206,0,0.3620774,1.260895,0.2482288,1.90891E-05,0.06257822
3776,0,0.1728632,1.315708,0.5206393,0.009228108,0,0.3620771,1.260895,0.2482288,1.965702E-05,-0.1261973
3790,0,0.1727536,1.315606,0.5205659,0.01193432,0,0.3620773,1.260895,0.2482288,1.349155E-05,0.1353104
3803,0,0.1726857,1.315534,0.520525,0.0078034,0,0.3620771,1.260895,0.2482288,1.373638E-05,-0.2065458
3817,0,0.1725947,1.315463,0.5204725,0.009178171,0,0.3620772,1.260895,0.2482288,1.295115E-05,0.06873854
3831,0,0.1724662,1.31542,0.520407,0.01071685,0,0.3620771,1.260895,0.2482288,7.651934E-06,0.07693381
3846,0,0.1723049,1.315365,0.5203497,0.01284829,0,0.3620771,1.260895,0.2482287,6.024421E-06,0.106572
3860,0,0.1722302,1.315308,0.5203315,0.006890576,0,0.3620776,1.260895,0.248229,5.104944E-05,-0.2978855
3874,0,0.1721792,1.315242,0.5203178,0.006020857,0,0.3620772,1.260895,0.2482288,4.137694E-05,-0.04348597
3887,0,0.1721096,1.315201,0.5202557,0.00727124,0,0.362078,1.260895,0.2482291,6.792226E-05,0.06251915
3901,0,0.1720496,1.315167,0.5202043,0.006213854,0,0.3620774,1.260895,0.2482287,6.563504E-05,-0.05286932
3916,0,0.1719923,1.315126,0.5201646,0.005837078,0,0.362078,1.260895,0.248229,5.117428E-05,-0.01883879
3930,0,0.1719422,1.31504,0.5201164,0.007866365,0,0.3620772,1.260895,0.2482288,5.649471E-05,0.1014644
3944,0,0.1719241,1.314988,0.5200996,0.004083264,0,0.3620774,1.260895,0.2482288,1.145362E-05,-0.1891551
3957,0,0.1718985,1.314945,0.5201041,0.003636819,0,0.3620771,1.260895,0.2482288,1.976448E-05,-0.02232224
3971,0,0.1718732,1.314908,0.5201181,0.003364656,0,0.3620772,1.260896,0.2482285,4.723823E-05,-0.01360816
3985,0,0.1718478,1.314858,0.5201341,0.004263683,0,0.3620773,1.260895,0.2482288,3.867624E-05,0.04495138
3999,0,0.1718233,1.314791,0.5201679,0.005619426,0,0.3620776,1.260895,0.248229,3.846343E-05,0.06778716
4013,0,0.1717972,1.314727,0.520208,0.005757592,0,0.3620774,1.260895,0.2482288,2.275426E-05,0.006908295
4026,0,0.1717684,1.314696,0.5202227,0.003158855,0,0.3620776,1.260895,0.248229,1.903964E-05,-0.1299368
4041,0,0.1716917,1.314658,0.5202201,0.006095564,0,0.362078,1.260895,0.2482291,3.527505E-05,0.1468354
4055,0,0.1716217,1.314623,0.5202079,0.00576029,0,0.3620771,1.260895,0.2482288,7.464631E-05,-0.01676367
4068,0,0.1715475,1.31457,0.5201907,0.006732717,0,0.3620772,1.260895,0.2482288,7.784533E-06,0.04862135
4083,0,0.1714842,1.314522,0.520169,0.005873651,0,0.3620771,1.260895,0.2482288,7.692744E-06,-0.0429533
4096,0,0.171435,1.314489,0.5201553,0.004412124,0,0.3620772,1.260895,0.2482287,1.981464E-05,-0.07307635
4111,0,0.1713891,1.314465,0.5201411,0.003761461,0,0.3620771,1.260895,0.2482288,1.908515E-05,-0.03253317
4124,0,0.1712953,1.314418,0.5201072,0.007968645,0,0.362077,1.260895,0.2482288,1.077951E-05,0.2103592
4138,0,0.1712318,1.314375,0.5200809,0.005822639,0,0.3620776,1.260895,0.2482289,4.454662E-05,-0.1073003
4152,0,0.1711718,1.314313,0.5200579,0.006470228,0,0.3620772,1.260895,0.2482288,3.140744E-05,0.03237941
4166,0,0.1711305,1.314252,0.5200319,0.005533953,0,0.3620777,1.260895,0.248229,4.305853E-05,-0.04681372
4180,0,0.1711047,1.314208,0.5200071,0.004085501,0,0.362077,1.260895,0.2482288,5.447585E-05,-0.0724226
4195,0,0.171075,1.314174,0.519985,0.003655088,0,0.3620775,1.260895,0.2482289,3.535069E-05,-0.02152066
4208,0,0.1710402,1.314131,0.5199525,0.004545404,0,0.3620772,1.260895,0.2482288,2.550313E-05,0.04451581
4222,0,0.1710308,1.314101,0.5199317,0.002750578,0,0.3620773,1.260895,0.2482288,8.870145E-06,-0.08974129
4236,0,0.1710223,1.314075,0.5199237,0.002073563,0,0.3620771,1.260895,0.2482288,1.378626E-05,-0.03385077
4249,0,0.1709929,1.31404,0.5199232,0.003245289,0,0.362077,1.260895,0.2482287,1.151377E-05,0.05858629
4263,0,0.1709767,1.314006,0.5199337,0.00279134,0,0.3620774,1.260895,0.2482288,3.600166E-05,-0.02269743
4278,0,0.1709766,1.313964,0.5199627,0.003686534,0,0.3620773,1.260895,0.2482288,2.180567E-05,0.0447597
4292,0,0.1710022,1.3139,0.520024,0.006682838,0,0.3620774,1.260895,0.2482287,7.78194E-06,0.1498152
4305,0,0.1710431,1.313836,0.5201115,0.008230876,0,0.3620771,1.260895,0.2482288,1.766508E-05,0.07740189
4320,0,0.1710653,1.313794,0.520174,0.005649351,0,0.3620774,1.260895,0.248229,3.585312E-05,-0.1290763
4334,0,0.1710789,1.313742,0.5202236,0.005199372,0,0.3620772,1.260895,0.2482288,3.306888E-05,-0.02249894
4347,0,0.1710737,1.313683,0.5202676,0.00539716,0,0.3620772,1.260895,0.2482288,1.806245E-05,0.009889365
4361,0,0.1710349,1.313604,0.5203341,0.007903495,0,0.3620771,1.260895,0.2482288,1.813652E-05,0.1253168
4376,0,0.1709906,1.313549,0.5203851,0.006270326,0,0.3620773,1.260895,0.2482287,1.438605E-05,-0.08165846
4389,0,0.1709489,1.31351,0.520408,0.004334543,0,0.3620772,1.260895,0.2482287,1.052855E-05,-0.09678912
4404,0,0.1708541,1.313434,0.5203887,0.008921326,0,0.3620771,1.260895,0.2482288,1.829595E-05,0.2293391
4417,0,0.1707612,1.313366,0.5203415,0.009029277,0,0.3620771,1.260895,0.2482288,0,0.005397527
4430,0,0.1706901,1.313282,0.5202864,0.008833524,0,0.3620774,1.260895,0.2482289,3.589257E-05,-0.009787641
4445,0,0.1706148,1.313203,0.5202156,0.009252565,0,0.3620774,1.260895,0.2482289,0,0.02095206
4459,0,0.170535,1.313159,0.5201436,0.008259848,0,0.3620775,1.260895,0.248229,1.355938E-05,-0.04963586
4473,0,0.1705056,1.313154,0.5201198,0.002769878,0,0.3620777,1.260895,0.248229,9.694645E-06,-0.2744985
4487,0,0.1704849,1.313183,0.5201252,0.002551639,0,0.3620776,1.260895,0.2482289,1.759127E-05,-0.01091196
