time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration
1617,0,0.01179691,1.957796,0.654504,71.41026,0,0.06036372,1.887628,0.810562,68.35575,3570.513
1641,0,0.01266474,1.937238,0.6503816,0.556705,0,0.06149757,1.872959,0.8099024,0.3906853,-3542.678
1664,0,0.0147398,1.912916,0.6452107,1.145083,0,0.06472604,1.857202,0.8076143,0.7456022,29.4189
1691,0,0.01588574,1.874677,0.6389557,1.412399,0,0.06773726,1.829675,0.8055724,1.011678,13.36581
1705,0,0.01515853,1.850155,0.6343365,1.642614,0,0.07036243,1.812435,0.8048735,1.148374,11.51075
1719,0,0.0133112,1.831695,0.631906,1.430863,0,0.07184412,1.796896,0.8047465,1.193748,-10.58758
1731,0,0.01154593,1.812902,0.6300035,1.484352,0,0.07303061,1.779629,0.8045529,1.35434,2.674466
1746,0,0.01067937,1.791862,0.6288977,1.48283,0,0.07314601,1.758282,0.8045204,1.501094,-0.07612109
1760,0,0.01135738,1.770606,0.6282409,1.524913,0,0.07331277,1.735765,0.8043848,1.613852,2.104157
1773,0,0.01209513,1.750096,0.6286627,1.500476,0,0.07322665,1.712945,0.8043742,1.668099,-1.221859
1787,0,0.01170003,1.724461,0.6278979,1.856014,0,0.07429957,1.687067,0.8040971,1.874221,17.77692
1802,0,0.01108804,1.709139,0.6274611,1.056523,0,0.07531898,1.671358,0.8039597,1.084245,-39.97456
1815,0,0.01101588,1.709039,0.6273951,0.01022234,0,0.07609252,1.670206,0.8039929,0.1015513,-52.31503
1829,0,0.01067386,1.709816,0.6274015,0.06223831,0,0.07681958,1.668661,0.8038812,0.1254351,2.600799
1843,0,0.01015975,1.711503,0.6276518,0.1274893,0,0.07727721,1.667095,0.803628,0.1182458,3.262549
1857,0,0.01060089,1.714559,0.6284713,0.2288703,0,0.07760123,1.665755,0.8036164,0.09873369,5.069049
1871,0,0.01144219,1.717374,0.6292616,0.2173212,0,0.0778989,1.664926,0.8038297,0.06474366,-0.577455
1885,0,0.01253886,1.718858,0.6301234,0.1461707,0,0.07796502,1.664109,0.8040111,0.06022081,-3.557524
1899,0,0.01403562,1.718969,0.6305054,0.1126664,0,0.07759462,1.662721,0.8042141,0.1055391,-1.675214
1912,0,0.01488063,1.717833,0.6301097,0.1113816,0,0.07670065,1.660716,0.8043149,0.1664757,-0.06423779
1926,0,0.01548115,1.714973,0.6293021,0.2103164,0,0.07552716,1.658048,0.8041301,0.2026629,4.946739
1940,0,0.01629508,1.713072,0.6286245,0.1577485,0,0.07614839,1.65639,0.8039103,0.1293169,-2.628397
1954,0,0.01728585,1.712316,0.6279421,0.103355,0,0.07663625,1.654878,0.8039876,0.1156714,-2.719676
1968,0,0.01828098,1.71247,0.6273409,0.08447213,0,0.07603563,1.653471,0.8043504,0.1133041,-0.9441417
1982,0,0.01950172,1.713629,0.62694,0.121606,0,0.07544126,1.652264,0.8047547,0.09868681,1.856693
1996,0,0.02135766,1.715414,0.6268952,0.1866727,0,0.07586861,1.651548,0.8051164,0.06585622,3.253337
2010,0,0.02378295,1.717632,0.6266564,0.2309383,0,0.07696432,1.651935,0.805597,0.08813053,2.213281
2025,0,0.02678392,1.71934,0.6262483,0.2457838,0,0.07760406,1.65246,0.806143,0.07008152,0.7422738
2037,0,0.02979792,1.720158,0.6259359,0.2376824,0,0.07823109,1.653118,0.8064771,0.07336634,-0.4050724
