time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration
8316,0,-0.01128432,1.785442,0.588344,0.3553249,0,-0.09265842,1.616617,0.8882986,0.1250701,-1.06338
8330,0,-0.01623526,1.785241,0.588329,0.3542422,0,-0.0942751,1.616806,0.8888288,0.1223858,-0.05413592
8343,0,-0.02140255,1.784938,0.5882787,0.3726643,0,-0.09588859,1.616977,0.8893186,0.1220119,0.9211063
8357,0,-0.02678656,1.784561,0.5881646,0.3895564,0,-0.09743995,1.617136,0.8897982,0.11774,0.8446068
8372,0,-0.03237559,1.78421,0.5879596,0.3985589,0,-0.09896138,1.61731,0.8902904,0.1144006,0.4501224
8385,0,-0.03812515,1.783886,0.5876977,0.4176132,0,-0.1002961,1.617423,0.890687,0.1012015,0.9527147
8400,0,-0.04398065,1.783485,0.587378,0.4125155,0,-0.1010504,1.617428,0.8908986,0.05498477,-0.2548859
8414,0,-0.04980194,1.782974,0.58702,0.4255784,0,-0.101979,1.617354,0.8911845,0.07083162,0.6531447
8427,0,-0.05543966,1.782562,0.5867952,0.4114628,0,-0.1028241,1.617251,0.8914403,0.06466057,-0.7057786
8441,0,-0.06106792,1.782091,0.5865103,0.4027789,0,-0.1036365,1.617091,0.8916689,0.06117849,-0.4341945
8455,0,-0.06682314,1.781437,0.5859833,0.4125628,0,-0.104393,1.616965,0.8918974,0.05675606,0.4891947
8469,0,-0.0727885,1.780623,0.5853051,0.4401266,0,-0.1054047,1.616859,0.8922538,0.07830466,1.378191
8483,0,-0.07878842,1.7798,0.5846764,0.4318389,0,-0.1063347,1.61681,0.892679,0.07261078,-0.4143849
8497,0,-0.08489232,1.778851,0.5838985,0.4493413,0,-0.1076204,1.61672,0.8933277,0.1041354,0.8751199
8511,0,-0.09124087,1.77787,0.5830206,0.461473,0,-0.1094595,1.616576,0.8942987,0.1483751,0.6065845
8525,0,-0.09774075,1.776904,0.5819422,0.4867728,0,-0.1109806,1.616431,0.8952265,0.1306746,1.264991
8539,0,-0.1045474,1.775726,0.5804459,0.5098434,0,-0.1126694,1.616272,0.8964452,0.1506573,1.15353
8553,0,-0.1112393,1.774562,0.5790187,0.4877662,0,-0.114057,1.616174,0.8975107,0.1231487,-1.10386
8567,0,-0.1178254,1.773554,0.5776226,0.4935358,0,-0.1154028,1.61604,0.8984544,0.1195618,0.2884775
8581,0,-0.1244795,1.772829,0.5761825,0.4934666,0,-0.1166355,1.615643,0.8991764,0.1068668,-0.003455579
8595,0,-0.131173,1.772339,0.5746477,0.4956666,0,-0.1175712,1.615177,0.8996302,0.0820452,0.1099959
8608,0,-0.1378254,1.772053,0.5732472,0.4809678,0,-0.1185136,1.614781,0.9001056,0.0796662,-0.7349357
8622,0,-0.1445266,1.771928,0.5719552,0.4941336,0,-0.118264,1.614728,0.9000351,0.01916313,0.6582871
8636,0,-0.151336,1.772146,0.5706692,0.4940727,0,-0.1184171,1.614673,0.9002661,0.0201328,-0.003042817
8650,0,-0.1580467,1.772149,0.5694361,0.5026848,0,-0.1191669,1.614509,0.9009395,0.07522441,0.4306048
8664,0,-0.1644821,1.771927,0.5683526,0.4582502,0,-0.1198198,1.614402,0.9015912,0.06517856,-2.22173
8678,0,-0.1704708,1.771444,0.5674378,0.4421294,0,-0.1201586,1.614415,0.9019038,0.03354923,-0.8060396
8692,0,-0.1761997,1.770733,0.5665936,0.4182349,0,-0.1206514,1.614387,0.902218,0.04194423,-1.194729
8707,0,-0.1818792,1.77027,0.5657738,0.3973866,0,-0.1216952,1.614323,0.9027424,0.08075318,-1.042414
8720,0,-0.1878869,1.770064,0.5649694,0.4499276,0,-0.1225262,1.614447,0.9028167,0.06257129,2.627051
8734,0,-0.1943848,1.77012,0.5639929,0.4723671,0,-0.1229172,1.614747,0.9025089,0.04175469,1.121977
8747,0,-0.2010953,1.77019,0.5630558,0.4863445,0,-0.1229411,1.615029,0.9022126,0.02942336,0.698866
